,0,Stato
0,27.07800842007672,Idaho
1,25.89086181707396,Idaho
2,29.55314019896559,Idaho
3,27.230522569770912,Idaho
4,27.530375956385974,Idaho
5,25.32635087009609,Idaho
6,25.8843059101333,Idaho
7,28.550119934326567,Idaho
8,27.84115194883691,Idaho
9,27.914172421518394,Idaho
10,29.176277037177343,Idaho
11,28.407691662326407,Idaho
12,25.959624965834717,Idaho
13,25.157252521418123,Idaho
14,25.48572805808502,Idaho
15,26.43325614775157,Idaho
16,25.972369075419262,Idaho
17,25.205768852836837,Idaho
18,27.416876225660328,Idaho
19,26.32073151292505,Idaho
20,26.31899187104945,Idaho
21,27.941853280942397,Idaho
22,28.65740413817458,Idaho
23,28.844388534909896,Idaho
24,27.229774824428148,Idaho
25,26.63851402552239,Idaho
26,27.6736639231789,Idaho
27,27.965559743957566,Idaho
28,28.072653702626187,Idaho
29,29.723979755302313,Idaho
30,26.8389147167406,Idaho
31,27.35131757494714,Idaho
32,29.13912359246983,Idaho
33,27.16405471721934,Idaho
34,27.826723518654887,Idaho
35,26.293032765417692,Idaho
36,25.3057574532596,Idaho
37,25.280832000026926,Idaho
38,28.82648884474006,Idaho
39,27.566128327378404,Idaho
40,27.1387290774521,Idaho
41,27.999980786204315,Idaho
42,26.30227795482186,Idaho
43,26.783890344288583,Idaho
44,26.750146449437757,Idaho
45,29.86112659750711,Idaho
46,25.865296146167797,Idaho
47,27.256778020273412,Idaho
48,26.528466976830952,Idaho
49,25.20159801667971,Idaho
50,25.81401368995039,Idaho
51,28.849583310892232,Idaho
52,25.103622276615745,Idaho
53,26.921834644146497,Idaho
54,26.576444616843418,Idaho
55,27.3438607538963,Idaho
56,26.488562696654533,Idaho
57,27.567425779115894,Idaho
58,29.56480129816503,Idaho
59,25.665861292157345,Idaho
60,29.673057001361755,Idaho
61,28.32479201742905,Idaho
62,28.09335294993897,Idaho
63,28.133591228289074,Idaho
64,26.424459291520236,Idaho
65,25.760166760277926,Idaho
66,27.58579124737812,Idaho
67,29.094154411275543,Idaho
68,25.60005525699086,Idaho
69,27.96188739845936,Idaho
70,26.832243365974758,Idaho
71,29.845917310781292,Idaho
72,27.271658669369707,Idaho
73,28.914803432163552,Idaho
74,26.474961350702316,Idaho
75,28.774182297155896,Idaho
76,28.55528379124052,Idaho
77,25.265850459016125,Idaho
78,25.730802077989754,Idaho
79,29.896816638989954,Idaho
80,26.999740678875696,Idaho
81,26.66194038743248,Idaho
82,25.066484267032262,Idaho
83,27.258101472386656,Idaho
84,26.100688425435727,Idaho
85,29.30543675915169,Idaho
86,28.449758366724915,Idaho
87,27.973602473204842,Idaho
88,29.222394466638832,Idaho
89,27.510259178469976,Idaho
90,25.992547976972403,Idaho
91,26.77328164006656,Idaho
92,29.535991931176365,Idaho
93,26.3717996706376,Idaho
94,27.071273960408114,Idaho
95,25.490247036884586,Idaho
96,28.911382080655994,Idaho
97,28.173550385533485,Idaho
98,27.598897753585906,Idaho
99,29.33195587513087,Idaho
100,29.702487226079857,Idaho
101,29.256214927449637,Idaho
102,26.805390794437333,Idaho
103,27.71542867127986,Idaho
104,29.566432066098212,Idaho
105,25.48876571686038,Idaho
106,29.40128385908627,Idaho
107,25.303289528846214,Idaho
108,28.18692345210213,Idaho
109,26.51564870984211,Idaho
110,26.26831739368514,Idaho
111,25.607854103344344,Idaho
112,29.52217953393001,Idaho
113,27.348181082513598,Idaho
114,28.25370083134304,Idaho
115,27.169683362135896,Idaho
116,26.790363624640538,Idaho
117,27.08457147294306,Idaho
118,26.40766345999929,Idaho
119,27.53301220507165,Idaho
120,29.3026108722744,Idaho
121,27.465139693355958,Idaho
122,25.611669790749666,Idaho
123,29.397699575620035,Idaho
124,25.125218119162323,Idaho
125,26.718039527234467,Idaho
126,29.880954632622604,Idaho
127,26.366682022103937,Idaho
128,27.314924483240183,Idaho
129,29.111461062854325,Idaho
130,27.80894215224485,Idaho
131,26.798074226348312,Idaho
132,27.873600716807918,Idaho
133,29.741977324572947,Idaho
134,27.553770124230986,Idaho
135,27.565708969247474,Idaho
136,26.72077063633956,Idaho
137,26.004915928562635,Idaho
138,31.107376529797598,Idaho
139,34.44607242021667,Idaho
140,31.156796535109798,Idaho
141,33.378622864552014,Idaho
142,34.872237183207716,Idaho
143,33.97217296380506,Idaho
144,34.0872709187947,Idaho
145,34.67123267392937,Idaho
146,34.555976370731216,Idaho
147,31.65860651274724,Idaho
148,32.036729890774446,Idaho
149,32.3098113804568,Idaho
150,32.276217420823265,Idaho
151,31.791938826681296,Idaho
152,31.346160071603194,Idaho
153,31.313045425290984,Idaho
154,32.85429514447388,Idaho
155,33.122502138392115,Idaho
156,32.93797619964661,Idaho
157,30.92532472528396,Idaho
158,30.694981227800323,Idaho
159,31.630563656682938,Idaho
160,31.247800301292408,Idaho
161,34.12254276493223,Idaho
162,30.029416532459088,Idaho
163,34.821147473193996,Idaho
164,33.81916803681811,Idaho
165,30.324958674930702,Idaho
166,30.138764977660855,Idaho
167,32.49824358957629,Idaho
168,33.94389894562667,Idaho
169,34.17108520918197,Idaho
170,32.494167681479695,Idaho
171,32.36347346145259,Idaho
172,33.31356529635083,Idaho
173,33.87921177089715,Idaho
174,31.73507062059441,Idaho
175,34.43672783723222,Idaho
176,30.760458943604743,Idaho
177,30.937138288955005,Idaho
178,34.45400760115212,Idaho
179,31.71582932031208,Idaho
180,33.38632501349193,Idaho
181,31.08391145075202,Idaho
182,30.336481022409867,Idaho
183,31.579868978496535,Idaho
184,33.76327061060879,Idaho
185,34.447608359257906,Idaho
186,33.706419437482886,Idaho
187,34.890094735759824,Idaho
188,34.015036651916425,Idaho
189,30.5659804240544,Idaho
190,32.2056863790356,Idaho
191,33.75726610820667,Idaho
192,34.11611847121352,Idaho
193,31.25662703194928,Idaho
194,30.048170364355403,Idaho
195,30.1704362870845,Idaho
196,37.23364210961669,Idaho
197,35.79419326120745,Idaho
198,36.606683899929074,Idaho
199,37.522048847108,Idaho
200,37.40884840902293,Idaho
201,38.59421882769219,Idaho
202,36.70664619505404,Idaho
203,36.53398956006493,Idaho
204,39.768042989621485,Idaho
205,39.63709300037419,Idaho
206,36.40371105999254,Idaho
207,36.4009389627141,Idaho
208,38.41733750153439,Idaho
209,38.49408384535927,Idaho
210,36.559195563118465,Idaho
211,37.610287814474425,Idaho
212,37.34388876082376,Idaho
213,45.832230970941,Idaho
214,42.07057651934295,Idaho
215,41.064864709900775,Idaho
216,49.900734044379746,Idaho
217,49.65511860122168,Idaho
218,43.0623322423701,Idaho
219,49.251134164823924,Idaho
220,46.344540193048005,Idaho
221,42.489260732481895,Idaho
222,40.65675037807731,Idaho
223,18.325921947325575,Idaho
224,16.92178694133292,Idaho
225,19.464315964366804,Idaho
226,22.616618314793122,Idaho
227,18.903806803953827,Idaho
228,19.545844339663557,Idaho
229,19.019051857058653,Idaho
230,19.82855432412784,Idaho
231,19.059308508678427,Idaho
232,21.264951872348398,Idaho
233,21.903609119463948,Idaho
234,24.59584002363197,Idaho
235,15.658282418995796,Idaho
236,24.382704380864215,Idaho
237,17.026335174437563,Idaho
238,20.400401295163757,Idaho
239,20.4644330329849,Idaho
240,17.079000366848984,Idaho
241,24.557929617300815,Idaho
242,16.29176454829367,Idaho
243,20.1979553283984,Idaho
244,18.281283603474918,Idaho
245,18.36783676507504,Idaho
246,16.20906690097427,Idaho
247,24.582725587304118,Idaho
248,23.394461248961562,Idaho
249,16.533134307380436,Idaho
250,20.26246535691252,Idaho
251,18.771558135600564,Idaho
252,22.54064357634406,Idaho
253,19.668775663569512,Idaho
254,23.245503073595835,Idaho
255,17.04400666070448,Idaho
256,22.42909783501463,Idaho
257,20.29551990020338,Idaho
258,22.784910761092608,Idaho
259,24.559974178909666,Idaho
260,24.882358034401914,Idaho
261,24.484541227640065,Idaho
262,21.908309665426053,Idaho
263,21.22289442734847,Idaho
264,16.917198079954325,Idaho
265,21.967035383573887,Idaho
266,20.797584278188847,Idaho
267,20.24984766837405,Idaho
268,19.905417927948736,Idaho
269,21.766613234106735,Idaho
270,20.741244874175653,Idaho
271,24.52306929929268,Idaho
272,15.573740641560985,Idaho
273,17.515102112637933,Idaho
274,19.49510241118037,Idaho
275,21.75924905080771,Idaho
276,20.38402396428701,Idaho
277,22.331318886905787,Idaho
278,19.677392537506055,Idaho
279,16.598312578805984,Idaho
280,21.494226339713975,Idaho
281,21.646528311620976,Idaho
282,20.816836737452142,Idaho
283,16.053318541684845,Idaho
284,21.49058599985807,Idaho
285,21.802657988064155,Idaho
286,22.641909980541854,Idaho
287,22.176456743814395,Idaho
288,19.344699966928776,Idaho
289,24.430967865350702,Idaho
290,23.88342710796117,Idaho
291,23.915121554360443,Idaho
292,17.59710617567766,Idaho
293,21.096281452377035,Idaho
294,18.286808394012567,Idaho
295,19.913228783812993,Idaho
296,21.243954614381195,Idaho
297,20.45299298668371,Idaho
298,20.84907036406047,Idaho
299,16.265425627229657,Idaho
300,22.166616158898385,Idaho
301,20.863069385836724,Idaho
302,21.084948078531497,Idaho
303,16.33555266292706,Idaho
304,24.92248125543501,Idaho
305,15.588089511919865,Idaho
306,22.826477575457112,Idaho
307,15.113285533559154,Idaho
308,20.468272535829584,Idaho
309,23.865498621021846,Idaho
310,22.911422907365505,Idaho
311,21.85972329707523,Idaho
312,23.038225512822407,Idaho
313,17.83988469983285,Idaho
314,21.403166729285726,Idaho
315,18.18735629379065,Idaho
316,23.933753892136867,Idaho
317,18.367258999075293,Idaho
318,20.91624560224954,Idaho
319,19.00891655289257,Idaho
320,22.48602955639553,Idaho
321,20.07990372767523,Idaho
322,21.00490257962516,Idaho
323,23.717638060761708,Idaho
324,19.302641416736233,Idaho
325,21.569400037671695,Idaho
326,18.597631437201773,Idaho
327,22.305321064988444,Idaho
328,23.99093227572248,Idaho
329,17.5647247678677,Idaho
330,19.47787556744082,Idaho
331,16.779879876495155,Idaho
332,17.321841918459942,Idaho
333,19.481099961869745,Idaho
334,19.259442669231465,Idaho
335,21.68789520053138,Idaho
336,24.808284849304986,Idaho
337,21.96617782552927,Idaho
338,17.843967156817047,Idaho
339,20.955557546065073,Idaho
340,22.822374455179858,Idaho
341,18.69464575757762,Idaho
342,22.053028133439277,Idaho
343,16.698378063675335,Idaho
344,23.4600417437856,Idaho
345,19.459837952963426,Idaho
346,15.279566607593528,Idaho
347,18.37226122197044,Idaho
348,17.108829007734478,Idaho
349,18.793748927829846,Idaho
350,19.392475437419723,Idaho
351,15.21396695709582,Idaho
