,0,Stato
0,27.909050129077166,New York
1,27.39731854876803,New York
2,25.977548925697658,New York
3,28.048436770475348,New York
4,25.828440252135366,New York
5,25.890571846513232,New York
6,29.327988863039856,New York
7,27.61340789972406,New York
8,27.68297254879433,New York
9,25.108223468890227,New York
10,27.789510552237747,New York
11,28.913829411876044,New York
12,26.26204015515917,New York
13,28.230075034011374,New York
14,26.945351112108405,New York
15,27.380646406757204,New York
16,26.16012954476361,New York
17,28.889735384034072,New York
18,29.78614443585495,New York
19,25.79638207976769,New York
20,28.245199246929506,New York
21,26.556811952612467,New York
22,28.189587885329047,New York
23,26.226639317650378,New York
24,29.819185056070324,New York
25,26.190546041195987,New York
26,27.40282440731631,New York
27,26.112719156962648,New York
28,26.995819036185974,New York
29,28.542242753143086,New York
30,29.675100810889298,New York
31,26.505501020568488,New York
32,27.017300792126754,New York
33,25.171923252196688,New York
34,27.993490857734397,New York
35,28.971218414793952,New York
36,25.4143082186235,New York
37,25.292777265363323,New York
38,26.20700125633038,New York
39,28.292489290303735,New York
40,26.60093550015677,New York
41,26.67420938392014,New York
42,28.181856596484835,New York
43,27.698187408940534,New York
44,25.109355723679208,New York
45,29.24170051736046,New York
46,27.24239826330262,New York
47,27.975125307248206,New York
48,25.588465041012192,New York
49,28.761587660659302,New York
50,29.80443117597672,New York
51,28.270586362616008,New York
52,29.74881043306229,New York
53,29.08245387814803,New York
54,26.437223137331447,New York
55,26.680249509151654,New York
56,25.116123174363867,New York
57,29.25471794384089,New York
58,26.412517239417866,New York
59,25.602826978800138,New York
60,28.17795412557315,New York
61,28.860619011610996,New York
62,27.839201167675334,New York
63,27.098908095218754,New York
64,26.459296297812813,New York
65,26.10597916034357,New York
66,28.788811683293165,New York
67,25.831832086764624,New York
68,25.334000122563403,New York
69,26.59594288869523,New York
70,28.167088587382246,New York
71,29.102345491049842,New York
72,27.03652690389115,New York
73,29.1943584519068,New York
74,29.2718788131519,New York
75,27.221327222359815,New York
76,26.962395420482924,New York
77,25.769689980467085,New York
78,26.600382778041638,New York
79,26.23142631761675,New York
80,28.80623683599734,New York
81,29.73855718927569,New York
82,26.685915687955113,New York
83,27.825717326786528,New York
84,29.705762336601072,New York
85,29.548927117741368,New York
86,27.742477906487128,New York
87,29.16374046297759,New York
88,29.644847581726104,New York
89,29.43537551840959,New York
90,29.080844498596626,New York
91,25.632741035316556,New York
92,25.43274794581575,New York
93,25.020871686493475,New York
94,28.752508555299066,New York
95,25.46483050366194,New York
96,29.52445156249808,New York
97,28.375193817957268,New York
98,25.9208474087868,New York
99,29.006545994397637,New York
100,25.073775024068674,New York
101,27.156615663956853,New York
102,27.223232807635256,New York
103,29.14965289319521,New York
104,26.21536563142423,New York
105,28.85005861682629,New York
106,28.22686510255648,New York
107,27.130538848648456,New York
108,28.930217594909475,New York
109,29.637760840252888,New York
110,27.594947733029997,New York
111,26.238764401888606,New York
112,29.090774851469533,New York
113,27.611146344569747,New York
114,28.46341182206094,New York
115,27.69962707949439,New York
116,26.762249239113352,New York
117,29.48665997318075,New York
118,29.26244589753697,New York
119,27.179073539996004,New York
120,27.466391524008763,New York
121,28.79074564193407,New York
122,29.13729891703708,New York
123,27.653387296978135,New York
124,29.543083627977925,New York
125,25.816039499717956,New York
126,27.099247714300958,New York
127,25.121345025696446,New York
128,25.80583740296352,New York
129,26.309245710472013,New York
130,29.141039600829107,New York
131,26.249628869753803,New York
132,26.747847609395286,New York
133,28.42881017279732,New York
134,26.334685432795883,New York
135,25.676614720580613,New York
136,29.810730266244,New York
137,26.444190939032165,New York
138,28.133933450137405,New York
139,26.085700742950483,New York
140,29.819414926681976,New York
141,28.35151933446905,New York
142,28.83794728379059,New York
143,29.88151091368917,New York
144,29.64949831669734,New York
145,29.73468191051462,New York
146,26.00487729845296,New York
147,26.29202794961959,New York
148,25.481711429910785,New York
149,25.165341105004618,New York
150,27.39067738712204,New York
151,26.368129519584595,New York
152,29.057373423017225,New York
153,27.400752212560313,New York
154,25.840033269774807,New York
155,27.510968410052616,New York
156,29.9737057651047,New York
157,25.715126597466973,New York
158,29.404481811277535,New York
159,27.375909769003236,New York
160,26.504568220767563,New York
161,25.58347902943284,New York
162,28.247266955495007,New York
163,27.85020731461921,New York
164,27.50821356275383,New York
165,26.187357179173805,New York
166,26.58822077919075,New York
167,25.58971057080557,New York
168,26.533085368645207,New York
169,25.988607106023682,New York
170,26.973794908974142,New York
171,28.320125716432205,New York
172,27.92942626340661,New York
173,28.904060630057746,New York
174,27.32952219317993,New York
175,27.204413403573206,New York
176,27.736323590941527,New York
177,28.366047498648896,New York
178,28.954609260797074,New York
179,27.33872732851682,New York
180,28.435352510737708,New York
181,27.801614294001734,New York
182,25.475861069665783,New York
183,29.675924967090552,New York
184,27.928912711714595,New York
185,25.437025325863896,New York
186,26.235898313640114,New York
187,27.028775386465306,New York
188,25.643886228251738,New York
189,27.374216078269853,New York
190,29.956589480236286,New York
191,27.141780108230336,New York
192,29.277285859335926,New York
193,28.977011630217426,New York
194,28.097905614342412,New York
195,29.543945654419304,New York
196,26.632706855419386,New York
197,27.06327772903736,New York
198,25.48457446656248,New York
199,25.023426514854496,New York
200,29.125007162777024,New York
201,29.819786989056546,New York
202,27.522666373443347,New York
203,27.906840708645056,New York
204,25.038446956746352,New York
205,27.427150360857926,New York
206,29.838487699265965,New York
207,28.246200544780788,New York
208,28.871998756746923,New York
209,26.360219508234795,New York
210,28.925047455173516,New York
211,25.94759371237319,New York
212,26.282274388581158,New York
213,26.684326951822065,New York
214,27.807384976698437,New York
215,28.326049627215948,New York
216,29.95329791414266,New York
217,27.399379848100555,New York
218,29.550940758169006,New York
219,28.049046288287865,New York
220,26.26733759300999,New York
221,25.221799672701252,New York
222,26.440798171215455,New York
223,28.327148279461134,New York
224,27.555755369198256,New York
225,28.439751910427567,New York
226,26.115934226960356,New York
227,27.74649249178391,New York
228,28.186215035561716,New York
229,26.20101119671663,New York
230,26.64023948480212,New York
231,27.71418700540232,New York
232,25.769732644219797,New York
233,25.538477565997702,New York
234,28.43695750411938,New York
235,25.58440157201717,New York
236,29.7718579518018,New York
237,28.362589672718723,New York
238,29.153247340427253,New York
239,28.98141039425918,New York
240,29.925250788584503,New York
241,27.597712338936844,New York
242,25.65952895096051,New York
243,29.95216321179507,New York
244,26.85760771405278,New York
245,25.663397731244586,New York
246,27.758706611012506,New York
247,25.70620924310872,New York
248,28.430351385973715,New York
249,29.65251492778806,New York
250,26.579211189838272,New York
251,28.40467227271882,New York
252,25.74336428531659,New York
253,25.360343223821033,New York
254,29.217433659767917,New York
255,26.358069916898884,New York
256,29.244836376873703,New York
257,27.046787025757943,New York
258,27.16045021760872,New York
259,28.36978726339896,New York
260,26.482181779215118,New York
261,28.43212647975219,New York
262,26.21366603618905,New York
263,28.880037085113518,New York
264,26.783367294518456,New York
265,26.822201861996085,New York
266,28.06478494010935,New York
267,25.30057645158572,New York
268,29.21943229192268,New York
269,28.641701683005785,New York
270,25.112991643967494,New York
271,25.065152084300752,New York
272,28.6485655865661,New York
273,26.046736791850083,New York
274,28.216070668486957,New York
275,28.05687151139638,New York
276,26.264464023472122,New York
277,25.87068861928333,New York
278,29.462038448561238,New York
279,25.98486490559524,New York
280,29.732422023648088,New York
281,26.09777742325911,New York
282,29.97365029071311,New York
283,28.972260353702886,New York
284,25.448995982255504,New York
285,29.70498250640249,New York
286,25.086008574105193,New York
287,27.368115429504485,New York
288,26.032361027465083,New York
289,26.322744725062414,New York
290,28.51739840653709,New York
291,25.323806605108274,New York
292,27.15450581046416,New York
293,27.430608743368,New York
294,26.23479624726886,New York
295,28.130356788831453,New York
296,28.55081233736566,New York
297,26.382598246931682,New York
298,29.913258141197645,New York
299,28.399698024762984,New York
300,29.043061733146647,New York
301,26.12103082360332,New York
302,26.65413970956539,New York
303,29.18654532964952,New York
304,26.97664665878204,New York
305,26.109640020707054,New York
306,26.90932773967367,New York
307,28.609038291898788,New York
308,27.59727963702833,New York
