,0,Stato
0,26.050572414763096,Wisconsin
1,27.09823324446316,Wisconsin
2,26.781188625935123,Wisconsin
3,28.9219895890404,Wisconsin
4,27.769450408338017,Wisconsin
5,25.773554284942986,Wisconsin
6,25.18610945796263,Wisconsin
7,28.153974276387718,Wisconsin
8,28.401109554983613,Wisconsin
9,26.770776699303436,Wisconsin
10,29.167802902916385,Wisconsin
11,29.779186322733253,Wisconsin
12,27.273819691537312,Wisconsin
13,27.060487092658764,Wisconsin
14,29.727431568360387,Wisconsin
15,26.550092198304803,Wisconsin
16,28.30222228084351,Wisconsin
17,29.158205617550525,Wisconsin
18,29.929026056603945,Wisconsin
19,28.698873189407276,Wisconsin
20,28.663813964452252,Wisconsin
21,28.013765602966306,Wisconsin
22,28.3238199483173,Wisconsin
23,27.554463761192277,Wisconsin
24,26.006719371031043,Wisconsin
25,26.875993932943587,Wisconsin
26,29.948977988265426,Wisconsin
27,29.602457006304572,Wisconsin
28,29.560881513963174,Wisconsin
29,28.37721197744558,Wisconsin
30,26.19012928170558,Wisconsin
31,26.25450715008639,Wisconsin
32,27.12106950756801,Wisconsin
33,27.2926540439515,Wisconsin
34,25.823973059653447,Wisconsin
35,29.159908921007066,Wisconsin
36,27.578883089298486,Wisconsin
37,25.979659443841253,Wisconsin
38,26.017015526434868,Wisconsin
39,29.580983197106548,Wisconsin
40,25.103830264716898,Wisconsin
41,27.52049479775452,Wisconsin
42,26.355244641740995,Wisconsin
43,28.041483083137685,Wisconsin
44,25.124137513506277,Wisconsin
45,25.956219183864743,Wisconsin
46,27.967444218835137,Wisconsin
47,28.51514617530095,Wisconsin
48,28.739816941321777,Wisconsin
49,29.78221937641956,Wisconsin
50,27.362915438552665,Wisconsin
51,29.037742311043417,Wisconsin
52,28.141338449699973,Wisconsin
53,27.982602798787138,Wisconsin
54,27.149495714488538,Wisconsin
55,28.984390958427213,Wisconsin
56,29.483370567337946,Wisconsin
57,25.75626896223735,Wisconsin
58,29.143257818250795,Wisconsin
59,28.306279800261706,Wisconsin
60,28.374885159025343,Wisconsin
61,28.288812403364204,Wisconsin
62,27.109186389757376,Wisconsin
63,25.01552674784064,Wisconsin
64,26.926575658597706,Wisconsin
65,28.262347310175777,Wisconsin
66,25.71381280002613,Wisconsin
67,25.91802674915717,Wisconsin
68,27.100410064376028,Wisconsin
69,25.114064409166943,Wisconsin
70,28.721512399068448,Wisconsin
71,25.28183725920754,Wisconsin
72,29.547450394071067,Wisconsin
73,28.677656113474615,Wisconsin
74,27.20661632188429,Wisconsin
75,29.39375669349711,Wisconsin
76,26.494458006735222,Wisconsin
77,27.669471066156504,Wisconsin
78,29.922359742978486,Wisconsin
79,28.521195436126998,Wisconsin
80,29.85187115048689,Wisconsin
81,29.34534442016659,Wisconsin
82,27.28973396898329,Wisconsin
83,27.570060170885565,Wisconsin
84,27.22799957049815,Wisconsin
85,29.727081861296966,Wisconsin
86,28.85108445052252,Wisconsin
87,26.38828307168632,Wisconsin
88,25.489779403298137,Wisconsin
89,26.129135716731206,Wisconsin
90,29.192772215003195,Wisconsin
91,28.896464087400176,Wisconsin
92,25.69514805576876,Wisconsin
93,27.57719636483125,Wisconsin
94,27.01946506585955,Wisconsin
95,26.804907413255624,Wisconsin
96,29.323262963828817,Wisconsin
97,25.220943073422923,Wisconsin
98,25.138546532332533,Wisconsin
99,29.76400337294964,Wisconsin
100,29.28409588395308,Wisconsin
101,26.28648802282035,Wisconsin
102,26.91451655087024,Wisconsin
103,27.769082774415374,Wisconsin
104,27.992136089752613,Wisconsin
105,26.63337362713239,Wisconsin
106,25.12845768609383,Wisconsin
107,29.111266087384834,Wisconsin
108,25.573705121069572,Wisconsin
109,29.48061602856098,Wisconsin
110,29.990290682568393,Wisconsin
111,28.340233731762833,Wisconsin
112,29.979577620057256,Wisconsin
113,26.314637669302375,Wisconsin
114,26.824528450208074,Wisconsin
115,25.806156810150853,Wisconsin
116,26.97077531344448,Wisconsin
117,28.80166848173377,Wisconsin
118,29.63619227527235,Wisconsin
119,26.640494864282037,Wisconsin
120,28.09997359846687,Wisconsin
121,25.13383778240345,Wisconsin
122,28.79055308731413,Wisconsin
123,26.797777469049077,Wisconsin
124,28.413550901401393,Wisconsin
125,25.5524598588856,Wisconsin
126,28.375585025166547,Wisconsin
127,26.574784526811893,Wisconsin
128,28.890972086052642,Wisconsin
129,29.976073123679466,Wisconsin
130,26.927849834399705,Wisconsin
131,29.75275931528714,Wisconsin
132,27.55663215860309,Wisconsin
133,26.195439079115214,Wisconsin
134,29.61197613272911,Wisconsin
135,27.85238735988488,Wisconsin
136,29.280070758270604,Wisconsin
137,26.271717535634448,Wisconsin
138,27.46002780491015,Wisconsin
139,28.85574690202624,Wisconsin
140,27.90705099268535,Wisconsin
141,25.852991238993052,Wisconsin
142,26.574662042692974,Wisconsin
143,28.565756731444306,Wisconsin
144,25.493799024011885,Wisconsin
145,26.192031635234382,Wisconsin
146,25.590301452579126,Wisconsin
147,25.81718288722,Wisconsin
148,27.780332990720613,Wisconsin
149,29.15451948481684,Wisconsin
150,27.96217437323301,Wisconsin
151,27.958216520690502,Wisconsin
152,27.4276924409988,Wisconsin
153,25.514824010449377,Wisconsin
154,29.858999654330894,Wisconsin
155,29.51184610056403,Wisconsin
156,27.476320105633327,Wisconsin
157,29.226524026428535,Wisconsin
158,29.170837618539778,Wisconsin
159,29.840970845420316,Wisconsin
160,29.168976351615512,Wisconsin
161,26.575084405125743,Wisconsin
162,29.93134379483113,Wisconsin
163,25.787607553558715,Wisconsin
164,28.893352751305553,Wisconsin
165,26.634567737447835,Wisconsin
166,25.205971860696014,Wisconsin
167,28.08959595943404,Wisconsin
168,28.0932001579081,Wisconsin
169,25.73260873837682,Wisconsin
170,26.490810131745334,Wisconsin
171,25.18053727141429,Wisconsin
172,27.863198381278732,Wisconsin
173,28.570486031546846,Wisconsin
174,27.407780214703095,Wisconsin
175,29.4201794896426,Wisconsin
176,28.2239522652757,Wisconsin
177,26.63394238750714,Wisconsin
178,28.07986953849425,Wisconsin
179,26.79888495467647,Wisconsin
180,26.02813898761272,Wisconsin
181,29.48059919327858,Wisconsin
182,28.695177840026563,Wisconsin
183,29.933074796632916,Wisconsin
184,29.61366212037049,Wisconsin
185,26.616471440272697,Wisconsin
186,28.160448095754152,Wisconsin
187,26.49794286747709,Wisconsin
188,27.487469887606487,Wisconsin
189,26.035411021866075,Wisconsin
190,28.508805926268703,Wisconsin
191,26.168553311579828,Wisconsin
192,29.66206168521257,Wisconsin
193,28.404588055598335,Wisconsin
194,29.89911570151177,Wisconsin
195,26.26197997910924,Wisconsin
196,27.038162963174877,Wisconsin
197,27.140314721509228,Wisconsin
198,29.56642832540374,Wisconsin
199,29.86772812402998,Wisconsin
200,29.735837672977866,Wisconsin
201,26.478221070307935,Wisconsin
202,25.47167459318194,Wisconsin
203,27.764660052581725,Wisconsin
204,25.010090934293963,Wisconsin
205,29.10093120468047,Wisconsin
206,28.781430931073594,Wisconsin
207,26.988464027991125,Wisconsin
208,29.95043178459286,Wisconsin
209,28.32853492882648,Wisconsin
210,27.31910173842944,Wisconsin
211,27.445898276303318,Wisconsin
212,25.44487488497001,Wisconsin
213,26.94380083378204,Wisconsin
214,27.790348679465012,Wisconsin
215,25.087461399192826,Wisconsin
216,25.0529930458567,Wisconsin
217,27.82299801301469,Wisconsin
218,27.283258276542067,Wisconsin
219,29.356365030991068,Wisconsin
220,29.552420913642308,Wisconsin
221,27.58333984490926,Wisconsin
222,26.55373273495013,Wisconsin
223,26.615215589203903,Wisconsin
224,25.089672402841074,Wisconsin
225,26.672215504030216,Wisconsin
226,26.279188629749953,Wisconsin
227,29.912655899925227,Wisconsin
228,25.629681526703504,Wisconsin
229,26.654051088576782,Wisconsin
230,25.87716176615935,Wisconsin
231,25.369637700655193,Wisconsin
232,29.122101277543223,Wisconsin
233,27.393814392184048,Wisconsin
234,26.70127226291646,Wisconsin
235,29.14037739941446,Wisconsin
236,29.857824189999743,Wisconsin
237,29.718826498520066,Wisconsin
238,26.647896613171216,Wisconsin
239,26.080740765584608,Wisconsin
240,28.848217670576233,Wisconsin
241,29.91798663347991,Wisconsin
242,27.247342270646456,Wisconsin
243,29.450043617304928,Wisconsin
244,28.125434359010757,Wisconsin
245,25.638433500235635,Wisconsin
246,26.87471293308923,Wisconsin
247,28.530347348623643,Wisconsin
248,27.94408757339625,Wisconsin
249,28.278893850397974,Wisconsin
250,29.361120341733454,Wisconsin
251,25.315614015913436,Wisconsin
252,26.044248288065333,Wisconsin
253,25.084540568694038,Wisconsin
254,26.01506885208186,Wisconsin
255,26.18105619436579,Wisconsin
256,27.804394209018902,Wisconsin
257,25.774390437799088,Wisconsin
258,29.931489511423464,Wisconsin
259,29.22138424480825,Wisconsin
260,27.288604344577266,Wisconsin
261,26.971636073607517,Wisconsin
262,25.193069400917686,Wisconsin
263,27.51858670821526,Wisconsin
264,26.964803813500055,Wisconsin
265,26.686706653963608,Wisconsin
266,28.93914434950332,Wisconsin
267,25.070691616982796,Wisconsin
268,29.377233428300936,Wisconsin
269,27.145849013271256,Wisconsin
270,27.32095564714836,Wisconsin
271,28.137140523713438,Wisconsin
272,29.239375551592442,Wisconsin
273,25.050758530694193,Wisconsin
274,26.52598622135653,Wisconsin
275,25.718603154501277,Wisconsin
276,28.21992106001007,Wisconsin
277,26.666174228511622,Wisconsin
278,26.44528772576204,Wisconsin
279,26.910004023251556,Wisconsin
280,29.544202316260844,Wisconsin
281,27.751666359685572,Wisconsin
282,29.413740650175363,Wisconsin
283,25.17978191417447,Wisconsin
284,26.519778753782802,Wisconsin
285,28.761060214511463,Wisconsin
286,29.42648275716275,Wisconsin
287,27.209488921895677,Wisconsin
288,27.404314118300444,Wisconsin
289,27.8266026614198,Wisconsin
290,28.57975412409737,Wisconsin
291,25.5090467061686,Wisconsin
292,29.41366766563393,Wisconsin
293,29.29938932382185,Wisconsin
294,25.989727169357618,Wisconsin
295,26.655926872190776,Wisconsin
296,25.34474586522209,Wisconsin
297,25.196630504380302,Wisconsin
298,25.879818903287898,Wisconsin
299,25.049445654635207,Wisconsin
300,29.25412970007244,Wisconsin
301,29.674029447757686,Wisconsin
302,26.71045109170016,Wisconsin
303,27.75823365166049,Wisconsin
304,27.111248403463474,Wisconsin
305,26.049533678469857,Wisconsin
306,27.88473459472283,Wisconsin
307,26.288246180814486,Wisconsin
308,27.48432536663165,Wisconsin
309,27.042250252676556,Wisconsin
310,28.93869318958079,Wisconsin
311,29.621347997654457,Wisconsin
312,25.484620338700918,Wisconsin
313,25.682947646398134,Wisconsin
314,28.649564508686016,Wisconsin
315,28.806558453333885,Wisconsin
316,25.30195537997678,Wisconsin
317,25.142904774314925,Wisconsin
318,29.045861342577382,Wisconsin
319,26.951142089908295,Wisconsin
320,28.178783457146416,Wisconsin
321,25.335227234995354,Wisconsin
322,28.640438697196654,Wisconsin
323,26.397988944863773,Wisconsin
324,27.16377386976601,Wisconsin
325,26.771126386760017,Wisconsin
326,25.669983823292927,Wisconsin
327,25.689112305184015,Wisconsin
328,29.29081390014463,Wisconsin
329,29.22139256534826,Wisconsin
330,26.96683592304903,Wisconsin
